member,FUN_fracfixers,KCN,a_fix,crit_dayl,d_max,fff,froot_leaf,fstor2tran,grperc,jmaxb0,jmaxb1,kcha,kmax,krmax,leaf_long,leafcn,lmr_intercept_atkin,lmrha,lmrhd,medlynintercept,medlynslope,nstem,psi50,q10_mr,slatop,soilpsi_off,stem_leaf,sucsat_sf,theta_cj,tpu25ratio,tpuse_sf,wc2wjb0
LHC0228,0.6670337109202986,0.3823070023789887,0.15283696608494174,0.47280331015164834,0.8743626404529504,0.5153473119864411,0.44888229539269764,0.32116493386551415,0.3536478087445005,0.5670740922551017,0.8182214560095009,0.9011360615493724,0.9338843211827504,0.050965106273412525,0.6717666900971146,0.5701843779545686,0.7694278228650316,0.8004264891091327,0.5464964234020729,0.5342999177765176,0.3778376838182922,0.34875013847454517,0.17552156533098123,0.2553218914116382,0.1210931073507906,0.9395943973478517,0.7940854965404034,0.593414473453885,0.2594448229355116,0.8518576300344205,0.21026712856295662,0.8495040559369128
LHC0229,0.5848412650595047,0.2012359015394321,0.002220429656983387,0.13983063911468743,0.33868732898059994,0.06661885162017278,0.9715107826740922,0.14170097453304273,0.6886815854902847,0.3635682738417978,0.6654502441459683,0.5886284920643754,0.8586642085553144,0.3133297513635365,0.48705854626076756,0.8552241678902205,0.7115858210936808,0.5633457117125557,0.7447291780911243,0.14836128031304963,0.9320896457260622,0.5650094657702086,0.45259582669010834,0.5393296494614889,0.6281192379717054,0.7753341344743271,0.9247245042084778,0.6550201382375859,0.3715956023848247,0.8164962574032262,0.26347282406500305,0.46369897050801845
LHC0230,0.6362353366544117,0.6229166459063509,0.2187258929052336,0.0944528256034508,0.16203951038913564,0.6815263658136462,0.06571790838694681,0.6758622116157648,0.17352288319898596,0.8873563403494726,0.5592493969773797,0.6167484592620739,0.9997176443490529,0.18785744278803315,0.22745776499327633,0.8198066553866004,0.42301916048545524,0.3015944206322927,0.7415534602044097,0.615079465175371,0.7697113832473044,0.8562666173996689,0.19598696421660722,0.16967055680417395,0.5456310770195343,0.9566448650823044,0.26798347771469166,0.2796596525409181,0.5412734220458869,0.45545130895818764,0.5751238754095607,0.7681984450714003
LHC0231,0.764718984661698,0.48546915697872783,0.7686112841830444,0.7265060816875029,0.21276894940752475,0.4914094787912246,0.11466529830990008,0.09012137263656139,0.8139941596925323,0.7412227570658864,0.9623306025836286,0.7389419855644624,0.10354657558088476,0.8276184519450256,0.6072608690456138,0.5578075190243778,0.19509907388221615,0.3693248144030575,0.5291929157817158,0.16170666602259645,0.06702466712911598,0.15783166823195086,0.8432089050949714,0.12077173789994307,0.11722385167892543,0.5803797128512467,0.739957094538964,0.1543723647564853,0.16005825792639833,0.33266632232736015,0.7550023005747347,0.1854084697712461
LHC0232,0.10621478717990707,0.6959166722235877,0.8268357259146992,0.38494561621514567,0.8717015054040973,0.4055162401481927,0.5024003946721554,0.833050148237723,0.6284681681094159,0.81590911442919,0.42379153953921356,0.34097409394841627,0.4812937881148492,0.555770130617803,0.6972299560247801,0.14581806625892915,0.04270103663518011,0.8943352542556938,0.6911968103760322,0.6321772417331082,0.24977299369610592,0.7209278764355599,0.5155561294807575,0.5858718105371762,0.5236576536174978,0.5622048123831505,0.4920825280390944,0.7272085133683718,0.2679977063427074,0.6292642973417633,0.8060586712664535,0.22477062706790557
LHC0233,0.9265973549061781,0.12232766603360305,0.39478578223326083,0.7580958875051461,0.4878615367394135,0.7070411371121826,0.20965691142555215,0.905992085990488,0.6877520402811157,0.04338809157267264,0.33278919655869377,0.6296288692014476,0.5449211632050852,0.9843829913593676,0.08115923775892067,0.48696072387666267,0.6304584148179256,0.08585613591831487,0.9656106281943543,0.8186644808829479,0.5629295258946068,0.854469929452107,0.07710524524734251,0.6193124428727788,0.12246668845400224,0.07539413813331491,0.9113355841066624,0.3451598154611163,0.03021458073369736,0.37999003297360945,0.7287091179185926,0.5582639501359274
LHC0234,0.19688684048229846,0.816719787821734,0.8387510468418901,0.6385018217247154,0.7122860027534191,0.4643463720479794,0.4284011473308365,0.1570914071666298,0.3590632700745873,0.7741774678087368,0.8020556807521869,0.1110250604403537,0.1690419249731046,0.0020596318453487165,0.41136487903049496,0.34987532321241904,0.5241971127338586,0.12816314825069627,0.5609987965963644,0.431543332012644,0.2863886503682767,0.14041503371662017,0.6743109183034615,0.25943129892044003,0.9371941291950073,0.18608011138282746,0.028332034176673074,0.6918862193300777,0.1433057531507987,0.3971452150118939,0.571618580000899,0.22139820419422318
LHC0235,0.2878757238042696,0.8345070242447267,0.8325613283137872,0.9740134692999193,0.13357397831339476,0.4270120733899341,0.9236125557227115,0.016118517644524922,0.20444574932646528,0.45063598724453496,0.7539263221111625,0.326783632671772,0.300871628009692,0.5528754416666266,0.06861727259337509,0.25997534791336013,0.14377809587542803,0.36237527460925684,0.023777601678782505,0.6601951716920282,0.8829306384734958,0.036237632778807045,0.0330099336095248,0.3679872944002992,0.301925791044887,0.13447059288207872,0.0163137348064232,0.31049589188101634,0.45336344037778703,0.53753052952995,0.7864742575036694,0.5556955528770142
LHC0236,0.6222556919174741,0.902111484122977,0.6447654177907581,0.52018131531593,0.33223649201051403,0.7251108887134416,0.23279762556128955,0.8841376533716638,0.18137020672135526,0.607539369802295,0.6774881859556797,0.9598189640437448,0.7425124254022367,0.512352431300804,0.3964912295440563,0.044176280334630634,0.15809612886592558,0.21784162821297376,0.5174147961012198,0.8894853667542616,0.48483698732086433,0.7632455394977369,0.36557699758236395,0.4292374704671863,0.7004589584235048,0.3391752922694432,0.38582634374088254,0.6945454406427192,0.1579799204094645,0.32399185818092224,0.7459070544874381,0.4447273728206989
LHC0237,0.1390135248716788,0.19395126871082075,0.2247144825830527,0.8545852553429669,0.2608629713525895,0.8594239085297908,0.9725240046458755,0.49763031921088485,0.37884036229460394,0.8706852215173613,0.9946652828961657,0.20868274573519457,0.004185809438201959,0.8027847898211583,0.46438743852203135,0.857335097492479,0.399065021002727,0.43263633002435603,0.185648172931807,0.5588168955071102,0.723364222751068,0.6361301643182081,0.5834066181095371,0.3653470546881664,0.5420166229433805,0.7579397707465919,0.36091842871700225,0.0016985266832876581,0.37490186285366756,0.08283085368946955,0.7101332789070721,0.4696259068399738
LHC0238,0.6970821758769706,0.6126080121987967,0.0016448781808980888,0.1813352449369416,0.9656976825663526,0.583497794803604,0.9434420360672481,0.8464017915726675,0.11432584410663679,0.8438464712284185,0.23106547847269981,0.9389282280872778,0.778131679308936,0.541849419201758,0.3940795979885635,0.4360888627642457,0.8197612419517344,0.7445524577138389,0.2415003046976324,0.38462744264752036,0.23791784143268727,0.6616440858939667,0.40903924765121713,0.7468248626313359,0.44090840067280745,0.7199833560536993,0.7818205781383827,0.9354229700786487,0.6659118679760212,0.13993363093066752,0.8528642537283406,0.8521873253544056
LHC0239,0.7377328567020673,0.16806379609873062,0.9138602026628622,0.37097587962654127,0.07417649406398495,0.6283600395671007,0.1808656379558221,0.6360865255237913,0.9426960674415844,0.6106133258725194,0.28498942780846376,0.39410684657917505,0.8223301819882144,0.045657176197912756,0.8583267990593424,0.3361456674959407,0.13195054300240594,0.7792672772123841,0.43022728760655904,0.6017784992634283,0.8708990734596743,0.6953498602456065,0.8672127478174484,0.24902878563519446,0.11034321773118136,0.3615682353897387,0.4972646072078658,0.728029340139612,0.8224893766875176,0.6831675756106811,0.6341912078946619,0.35285968020422925
LHC0240,0.4118594457228989,0.588257848632193,0.5761767104847154,0.22895633358216536,0.6488180896034067,0.9868864682728872,0.8256192473835483,0.5084561365469332,0.5568608241654486,0.3338839212527787,0.2467291980092308,0.7274749191155727,0.882688947477528,0.544404274141677,0.7861000566878389,0.1321310093241941,0.6695909089053111,0.8385602144920209,0.11699775988116103,0.5738855974125378,0.9420556682000143,0.42202623056955263,0.32015583383611085,0.07564862586049564,0.5170775007860949,0.5934111806251072,0.8232686586018271,0.7139102575983765,0.057995621575409856,0.34948398305675143,0.5960152964677695,0.11777183244448375
LHC0241,0.25150057627787875,0.6777139227089765,0.7125423909364246,0.3065683691992597,0.5990392865045109,0.8534594747532215,0.7403582237315837,0.9857233089942966,0.8295020655484804,0.16398541018195564,0.5872180076726555,0.24369344412525015,0.7570539368310961,0.08159652659329529,0.4894046366468409,0.3043971929468984,0.39617425146296065,0.14696309077118794,0.720886161386892,0.41493398279257016,0.028582156823898478,0.20683300898302187,0.8890258348368477,0.35315434233216664,0.7036352452458094,0.3419163341305123,0.44627710749615285,0.27715226188001185,0.8684660741305239,0.05384840641555211,0.9041018757678415,0.8376273216248348
LHC0242,0.36925227460216714,0.9981835789124485,0.6330777183229394,0.8296632405823977,0.2418117619756053,0.5178652918494486,0.6906929055414581,0.8583682648840423,0.4793565171177121,0.5218424033566507,0.7774960038841816,0.9169223209526159,0.027150287254847288,0.9921502812554899,0.6186868950317972,0.15765173391534706,0.7080821459198028,0.5300747842550867,0.9318967674117653,0.5669964662499173,0.36290053433469804,0.9174974447240029,0.7664373687182081,0.12360213577806475,0.7488636607043234,0.49474627709075814,0.9282504829720839,0.8527072073441399,0.6617544297698159,0.7702363069473315,0.6186569793487626,0.06067609577727331
LHC0243,0.774570017215114,0.6842769913790536,0.3770497857536048,0.1322677333114408,0.4844823938339295,0.12794918411350842,0.7052354207886858,0.9282131166398219,0.8767794301658614,0.022296610296150984,0.8726472299011435,0.9484029462952295,0.5845283319048857,0.11308043418999451,0.2088443584749771,0.9676837865537313,0.8277626022439714,0.1497463997879243,0.6113019355112002,0.12949308736457718,0.05976900151206935,0.06075127229314391,0.7837572960379728,0.04044909062629949,0.44896585785590004,0.9712513421520338,0.8842897796363588,0.6855141702924515,0.9406726744056206,0.8092949168035167,0.7242425547199258,0.5470091612696723
LHC0244,0.33948737573999244,0.4160705508547741,0.7835162833817799,0.8072390971339519,0.5785372323495495,0.03579678266681915,0.04198695738428553,0.17214384265003302,0.24740477562213561,0.29868186291901483,0.4561522402294542,0.14930323627677275,0.8049487727623857,0.2362395357351522,0.17797676329039924,0.6052018769132133,0.9762390684157525,0.0880605399477075,0.13196846045002175,0.6529960391658329,0.9669203438542363,0.6933216101138612,0.43656917967742875,0.7751661235512397,0.8272052717070685,0.9168182535268519,0.736112426306169,0.1283536553707313,0.38539124600016783,0.4098877357161687,0.4182581257075276,0.7114944771858887
LHC0245,0.38241687847077355,0.6108659401004756,0.20823695345338447,0.17708092876708678,0.16578589093731697,0.4462951077215006,0.38197994906212834,0.8785316674292397,0.4279119604178147,0.8361455926052848,0.22629338792780695,0.9936985571022412,0.4196029393643186,0.03851117507811449,0.9349596036846438,0.22458147706895892,0.40836933919989515,0.1563880250766465,0.8491575168402168,0.8202072198368427,0.667234200964888,0.14361347658325754,0.03186988530455288,0.15728233689211354,0.3530357166025747,0.38440263329578445,0.8017471992180827,0.754177640692394,0.47492055253976956,0.2784391750515953,0.9946011763393867,0.186152727870523
LHC0246,0.9892801390459323,0.9911426941045268,0.7374131729165854,0.11918640344068675,0.03633691992016405,0.9015564575157776,0.801139317786544,0.5555617744377789,0.3722614301854433,0.3274915332298743,0.6302328096253818,0.8415489820494791,0.37243825841516554,0.8074554969093553,0.6553165659982552,0.8990068929637386,0.6908263601955846,0.5125220714289456,0.7125922931848868,0.005041398425988507,0.10354191683157916,0.8126747202475179,0.8617071980529629,0.7221866361004984,0.1849577327355946,0.6088539753084283,0.11508092361073549,0.10222154283368799,0.8606107189704495,0.09308390770340998,0.5259927901416723,0.9237791272057976
LHC0247,0.7337922899941851,0.5720309206692186,0.561760018648179,0.6121739492918608,0.11853852344075297,0.6112589335176494,0.9818778827194904,0.8351182685108813,0.5164178321450277,0.4090099325665007,0.7666045164593822,0.8231209836016267,0.692342180162523,0.10195134213763295,0.5046635443626429,0.9514625420974552,0.6594579880067074,0.9432670914958123,0.6473815365747303,0.22657583122387892,0.9906548493214231,0.2981196575139321,0.5862010458940375,0.08502000865251165,0.5184767230590728,0.9523211526204944,0.4422382144850258,0.040312201718642325,0.5205176120820526,0.2113857340715182,0.5762610453944944,0.8224938121100375
LHC0248,0.8204868925368548,0.5955580772867284,0.4252660817359302,0.42634173733363806,0.8564618515591451,0.6306115703725634,0.21549267599460928,0.7043299059000849,0.7929459364936494,0.9743867737669282,0.8416869732826296,0.8692880428718593,0.9402344322571737,0.6679347037824863,0.5022183953428325,0.6285496247393906,0.9494638301237968,0.8183085880408224,0.3544688086157827,0.41965811029296696,0.7025400836644771,0.5359291758801209,0.7377329545294523,0.11503604315935313,0.4642194020589838,0.7617430050530997,0.014137129675278663,0.6123927047878329,0.6189941634524256,0.43546574104420793,0.9859661400692354,0.5996909372261812
LHC0249,0.30244697146660976,0.1580585643319415,0.878022282916691,0.5434698609001549,0.45294984239625863,0.18607196164892909,0.5851005528287656,0.2697927451670191,0.32010085939345884,0.3238421323873986,0.7690938404780316,0.3908025836959717,0.32835189977688095,0.5426513808589589,0.7965909079351081,0.9775211679248784,0.28189781126347546,0.34622141645416005,0.9037733413511878,0.8923336434737149,0.976978581157459,0.46049302836714573,0.8250490763498568,0.2272436136897739,0.6404948728225455,0.4640442636872814,0.3639820421427955,0.8245004857562437,0.0961729956379207,0.031113843255229385,0.6213712309397368,0.8749745861303726
LHC0250,0.5661162745444305,0.8530972147025636,0.20359387208533378,0.5803441707659697,0.5889053607437914,0.09485879907264282,0.053137452106046805,0.39273450825991557,0.6933078587703864,0.5812594285310653,0.8511338906006555,0.42749857956302484,0.5643373996474564,0.9698107358729674,0.040089916946947114,0.2673469438518278,0.15248518828725785,0.8527510971685508,0.33474893013107365,0.12749367590347047,0.5775579023181729,0.9815531828422207,0.7119900764217514,0.5874214379417135,0.08555245193783187,0.5503161101461181,0.8350095719617204,0.7456401023012897,0.8030702167590321,0.7558213061415444,0.6492206488646883,0.6916652901638597
LHC0251,0.22504019764141409,0.8516244163506064,0.04705251447672758,0.6621584874666949,0.7104215325124411,0.21824519777819307,0.8380371582201888,0.3983221878357378,0.2897813918687154,0.20380980938165805,0.7058735613955884,0.3633882389786427,0.2989975705205982,0.012779224174422696,0.498650790348453,0.8741154688064094,0.08929208160805079,0.5522123393071399,0.7929168556457226,0.47673372031848293,0.6618594968903455,0.22860296563735455,0.5718558738861204,0.0906062712560206,0.8366092595559689,0.012650519174356693,0.11139949403439256,0.33591720362938826,0.3040206249433323,0.9805137912403828,0.9178749084298048,0.9662403995409713
LHC0252,0.6711280728948646,0.9075584341347674,0.7404391124717108,0.8672932401255732,0.2718776956946832,0.9285171803838178,0.10696401245450818,0.37134542744326254,0.22464554669977937,0.9234244367523863,0.7458601609305825,0.4213097324241278,0.5173487517851565,0.44655631817952246,0.5562032175097452,0.8324513298484546,0.9140550748800373,0.09013117993432626,0.6838941458592567,0.7532983624935038,0.4951525210541756,0.2571579805630291,0.1914479675078214,0.952080979491392,0.19339269477303742,0.317540475377681,0.3689343051056516,0.7831951202305582,0.7760773134673674,0.33483592400725115,0.46894323301663027,0.8102750339663385
LHC0253,0.4424471385016689,0.52335969474346,0.3382503403242288,0.6788603378185833,0.8873664374319151,0.5751715258658759,0.8843748810733504,0.5233918806364154,0.3935844217785829,0.4843622997449651,0.9594597632596865,0.49420480728497895,0.21211507579561106,0.32751670290611723,0.04822186884279913,0.08236448090022906,0.8492220530156882,0.2947136409871686,0.8647778574059517,0.8488929754385922,0.6335870522116906,0.7013079695769917,0.6536173597409203,0.9238680594953662,0.8616212351853206,0.9998879564695563,0.2845997652539542,0.41528832214313527,0.7622558842459274,0.5574964515918005,0.7708330731329815,0.17926186760930832
LHC0254,0.9352060680906058,0.9794211683632974,0.7621664247117711,0.5100041918572558,0.5909358421125043,0.08764808028319787,0.23740525633682397,0.9788541487995848,0.050567874885315375,0.04758764505576496,0.17470624155650533,0.9972633562223707,0.7512857545760468,0.7205993109629938,0.41475939279618484,0.06662220443498307,0.30768201474928547,0.9882620747746529,0.5941497876117857,0.054922287177765865,0.9053982522367825,0.9858170638544289,0.6153384710067971,0.6476303875549323,0.6540713723577297,0.2889024941913938,0.6164102390070373,0.8347196488673861,0.4461078550409914,0.9477649662645876,0.0887638769449548,0.7621383528956158
LHC0255,0.752814889455089,0.5317053140618511,0.6546124719221882,0.8245875389920898,0.03124634142513625,0.4514548046936052,0.4953327172181149,0.527345804329847,0.5355240736998557,0.06332959868809014,0.9224283855090691,0.8544892630505408,0.5477328012394835,0.15011826024613592,0.09808995229464483,0.21272600530563962,0.2343922994306707,0.7657826529722268,0.6063904738407904,0.8479643682667299,0.6895849810684994,0.29259116584427675,0.16355127075908907,0.16399253510072834,0.14702246506498662,0.4754722331189378,0.8918181546943365,0.714228861863815,0.4176563326787156,0.7232824478350551,0.12393273257033784,0.1598364654848263
LHC0256,0.28360040378126655,0.04494251758822205,0.5130774839207708,0.9219063891504312,0.061969467718751545,0.185963785157286,0.38842896252083453,0.33019158776220897,0.7279416673749856,0.9218003203205481,0.04480066772428898,0.0028083909362687214,0.6805902444479452,0.6814300964308371,0.4311664621295489,0.11468603510192327,0.739337887887851,0.21508595575125855,0.37047866531639634,0.3136685366766612,0.13040884748500142,0.3966712935131513,0.25809584267667135,0.7292428498349538,0.966589231975266,0.5963051134827203,0.6308452381881726,0.7356398688838588,0.08970467112943997,0.5353452938508939,0.013994364896366346,0.8948080739334671
LHC0257,0.8566722596269949,0.22913825757654965,0.9187175800709264,0.7632987180556344,0.9321153259877573,0.9185047537844663,0.955096720072021,0.5166334327190625,0.03280300216873013,0.668558913796826,0.27523713392693844,0.37783768341549884,0.8402140155589668,0.2722814845863489,0.028589229207204782,0.9631396378657,0.9984313484435423,0.5797485796579733,0.38354170021573514,0.676762948915008,0.5243510463494567,0.18703214318748254,0.5624870073878498,0.6217048739215885,0.49476777846516384,0.6132636972695865,0.9397509092807822,0.8461130843064385,0.11612151573727582,0.4268597717800042,0.9562882997379103,0.44724690355010194
LHC0258,0.34286810888242136,0.29072303339899574,0.7499111495896827,0.5561780971384945,0.8375328192448404,0.717972174692071,0.19850113750806267,0.2593585254759769,0.8325868129238205,0.9442462110104459,0.27180853964969925,0.704410572048396,0.6268580096108147,0.04005797556558606,0.7462524140162182,0.9566356594198632,0.26779984609288016,0.2060742888681259,0.1290795857683561,0.15545775631249886,0.6457330358084048,0.8065583599059569,0.6560814274447054,0.8129494244343235,0.8864978307807553,0.219504749507718,0.9801866489817675,0.107298714165421,0.9280063979243687,0.5876138836975778,0.3849603842505767,0.6723550332305741
LHC0259,0.9862246686762445,0.44623518016610125,0.666281814615238,0.2918650344650486,0.890990883877743,0.8115447313002996,0.5301062782235523,0.9734646406851903,0.7654579988293332,0.09178313484578068,0.33778081736530535,0.5085148117218458,0.15049733778294352,0.8449134614252788,0.43787385997746364,0.3740730814572859,0.0813898935081119,0.7803412280175859,0.9866305750946627,0.37406478626557665,0.17005680966262413,0.49710774471250335,0.9042779450252394,0.09490421772215839,0.1092284394309806,0.5786855968269651,0.14200780204748648,0.8640592998697227,0.22535226876582676,0.7597214486073348,0.5324958297975674,0.42824549442722853
LHC0260,0.8678763632795703,0.12061597180831675,0.36067812545202993,0.8912580307085894,0.2363356476265136,0.576959443960535,0.9046730809860438,0.6487236332729148,0.11059246473743749,0.5382919647822969,0.8832266217767609,0.041206534230288694,0.353688740123,0.7677839408661328,0.31494138150003503,0.6882694854229171,0.5027023691502301,0.9569686742804262,0.19389789660929682,0.4439965860404663,0.8117098330504804,0.753064977252304,0.45814636323367625,0.9513374330854457,0.2622297377282826,0.8824660963658832,0.13231457853969023,0.04465518951648733,0.26803980458253945,0.9584087965950709,0.38619771389767366,0.4237782177703159
LHC0261,0.6957542824766186,0.669931423115198,0.6206799283663331,0.598494739265753,0.25463539344193226,0.2677389289169596,0.22209030942442282,0.9821240081768997,0.7133452319018161,0.9617613992032792,0.6849387231321292,0.5556322454606263,0.6533986769104451,0.033198957608067,0.4452688706247261,0.7019457440766885,0.5969287639208577,0.7132434457422427,0.568930926013876,0.50003325174592,0.03503214829532762,0.38224827441951875,0.34848349434627285,0.181024536417106,0.1315070953641548,0.4566575882295566,0.034602568844845374,0.5528961468508284,0.6160030902370351,0.43379513404654224,0.4878382754077834,0.6094218248366668
LHC0262,0.45685737207186117,0.14276973396215142,0.7326972154711731,0.8566287866221837,0.0681804099722465,0.6147114162770524,0.37283483526886896,0.9684092028343453,0.8147172491773089,0.7156562041701042,0.5104611012510862,0.5242280036767447,0.5351779420600006,0.7536384290028081,0.29269490528938213,0.6751075971217857,0.8034006259375842,0.5339552359645825,0.6141922047793924,0.23320364694360246,0.7586818297122422,0.1656448004972678,0.10447420540225592,0.5448876673335241,0.3276657233356281,0.595399748534267,0.5873520502077247,0.4979313622693868,0.30672765256617285,0.9261399560677099,0.789693850888044,0.9006066813246678
LHC0263,0.03201400077837095,0.7796894336986052,0.4613201967228744,0.1726262390474682,0.803437928649619,0.4839134077342635,0.6846882738356893,0.20624169906108297,0.9442767252433266,0.5898146290679983,0.33412093409698895,0.3466290725360368,0.7864738693797648,0.18579049677544132,0.32259038480522717,0.9246586900299676,0.23040757456680938,0.47937227276403904,0.9193037448041365,0.794988841796427,0.2733826776601904,0.8626142087740553,0.7033302383299062,0.35684115847372055,0.7851688810112628,0.9741396653058197,0.9675747572597685,0.3612692749952131,0.23409600779917789,0.06381993912148183,0.909678419668471,0.3297493858589992
LHC0264,0.11384315472079681,0.12844790294073427,0.34534182988908935,0.8389488769470583,0.5325546193807058,0.6766039950476265,0.5579786672387813,0.7642208092405688,0.08327195616029671,0.11799816673795482,0.07641179573430446,0.3282865569242052,0.7580979800296294,0.7022881009611941,0.13276805293715116,0.39648714482626135,0.4163597138610337,0.7056562936084406,0.8463775920496138,0.07840160787418159,0.736266461294536,0.7128732661339573,0.7267204384672105,0.4035362825185115,0.8933128601505029,0.7135527187639263,0.807328497186869,0.9244484452571089,0.006990350972022119,0.822045662866068,0.28822571888921644,0.8279671926268639
LHC0265,0.4554196951684075,0.6729975982471258,0.41262988061699063,0.7025283707420911,0.3820553446654974,0.5376060783038235,0.8872507018833324,0.5344969040954145,0.16322504641190436,0.3100162858617486,0.6678505835362141,0.16891694816872216,0.7737931511015403,0.9356544440098251,0.7719991133605291,0.2620552693055917,0.15707339577627366,0.8097027210590358,0.9293443954224413,0.13837980818146825,0.47227764082231455,0.7090174922604346,0.30943330543076475,0.10125139500846653,0.479871374249876,0.7959926349309964,0.40133742627750985,0.767582452555398,0.8289277203238643,0.027874449406797105,0.21857173718461262,0.05815619026459038
LHC0266,0.3535493921677833,0.2895295235892082,0.6460016536507976,0.484092340201238,0.5212606463863348,0.22207700300065553,0.38595689382128234,0.4998254306122545,0.19064410998267345,0.08004162637088914,0.7650901155977846,0.07841778481526146,0.36128116588967857,0.44208968689017764,0.3623388788983315,0.28236023883606387,0.43670917683945626,0.09302713050065513,0.034783952862225485,0.3545623696674111,0.6709249947990021,0.38952804259196033,0.6011689540498895,0.8435896786056064,0.5754689638039112,0.7455118003461063,0.8749636934164174,0.591141619718244,0.4308223523592179,0.6626724761166799,0.405086742952739,0.03556735516431215
LHC0267,0.249058495385255,0.00491540416068275,0.06539483054657123,0.5395999917677988,0.6759893424670352,0.801785219021646,0.634292852331217,0.7422938019082029,0.9710550196495623,0.15543031791285639,0.9011262914123902,0.15266403862328828,0.06025480865890364,0.4232469827287706,0.8088362066030624,0.8945167237635216,0.2985162927328832,0.11040399458116716,0.4403240084881523,0.6631480116783629,0.10093555532124415,0.7866949215572188,0.4782347251512973,0.027275440987123537,0.2305180100167661,0.028760400857755126,0.955469350497711,0.32166223284462897,0.7537424004462401,0.2550189284251421,0.9665044073799438,0.7004445051114919
LHC0268,0.37972136813593493,0.023042976734051698,0.524153329069422,0.09291166045971037,0.1108764173017265,0.593547951878244,0.20455566958209923,0.5246774798825462,0.1372253218976713,0.5690407152792694,0.12868506356158557,0.31065372594479684,0.28816789512841035,0.12667401609525303,0.05122880775578076,0.09646871661532685,0.3239732315601322,0.7611680392021328,0.5964244427198796,0.07721121862761778,0.8192921037621411,0.83788912776622,0.33365663340050367,0.6918455060907442,0.9860730153632883,0.8976115345158746,0.3270078010862755,0.4768200943332001,0.28866052213087473,0.5430456723931564,0.6173184001484581,0.49591836600788985
LHC0269,0.6403179804913804,0.6484442997254477,0.7959181668395086,0.9646615477899353,0.8761365770279722,0.2338893310835276,0.35484307229648054,0.7870389220221488,0.5999449441450079,0.2578159675595004,0.716150072497248,0.00662525608867358,0.07327359456765284,0.6896306860965217,0.11876056060636539,0.5949697774705023,0.40428632632501615,0.6309614696669223,0.2163660811460615,0.39422409351901266,0.13413332033387237,0.09297808267323796,0.5078302228072716,0.3990893840897777,0.03967319258408821,0.4393846839878607,0.6621393455391662,0.50435253212554,0.8385235240226219,0.13082840531581483,0.8015327124914385,0.7223176682997443
LHC0270,0.8888709114122568,0.3013572150340368,0.9564622979789659,0.6806172465569152,0.5471081236380718,0.9067499908400188,0.11289755147098993,0.8390557970253345,0.7236524244062522,0.2803752973786782,0.10900584574380155,0.6307139488670197,0.08454629243337358,0.2788555305747693,0.45104982905190727,0.2653921993813112,0.8817424056675777,0.7346575955354274,0.4198989330420301,0.2795320202921046,0.8544690238319799,0.9086804233251374,0.392527576993061,0.07783581825273488,0.18953238075006104,0.33417373899494385,0.21499395136789273,0.08756777826099177,0.4153077513970838,0.10758442620677237,0.09362951304476543,0.08647801361740909
LHC0271,0.73439887694195,0.48642693792083097,0.31693946048942034,0.5416711085577719,0.015912449390326138,0.4105161106415802,0.4994198324681963,0.02218413343482917,0.37742863485002054,0.6340278988690892,0.1544535452446936,0.2406158193830723,0.14424392029563804,0.18260026158651427,0.10402332586026007,0.7913001681789842,0.8061214305314359,0.45232433364101715,0.8890452234580795,0.3040618183682764,0.5307492343166434,0.9777635574050043,0.5359276742540836,0.14521159267583264,0.7085908178170126,0.16419983455301068,0.16873746515980134,0.8102218597588234,0.21095323600474097,0.11279356756222,0.25713903291634854,0.5969663533695104
LHC0272,0.7023701090267288,0.17056105917641287,0.6239184960612195,0.8156831841674805,0.8198031409958136,0.4170478747077737,0.5477117269685856,0.20331766899219614,0.5261191216263791,0.9278749138129455,0.05483968498055693,0.7415765955169089,0.2954538678295981,0.8663847464702226,0.7363204817168872,0.6771566279603243,0.9269369236272915,0.4399142059165603,0.4138157795949075,0.29150317697882994,0.27830147972749697,0.41731575334279664,0.6191539771438151,0.6149976223534954,0.7065193540847083,0.33113673045196224,0.212090275927948,0.7608438096301724,0.4786963815072805,0.6958475665935454,0.31451183990057957,0.4005126051370169
LHC0273,0.02738171279685277,0.20231973657106342,0.054633880770336006,0.4618341204258477,0.2069181083649872,0.8327240927235219,0.8025503083885026,0.1328483287544142,0.4983969412181592,0.5566035228782965,0.8624672741398576,0.6488527604932706,0.619637338662787,0.556028517944443,0.9752826066075092,0.6159646888245317,0.5909022129062842,0.193020367459374,0.6701954563837768,0.8095674512965657,0.061431661774049975,0.2372071986089825,0.18498359136206613,0.9465709395318695,0.2565143164912335,0.751033203733658,0.4347591623591677,0.609564932947012,0.3822493088299833,0.9120844428569201,0.06200774995354901,0.813321574639066
LHC0274,0.9698723055447404,0.5501520600460332,0.8870270979563675,0.795975616169117,0.5408900284860866,0.6944095529689032,0.29987479238180176,0.3351961386921255,0.8375263001090171,0.6019979323379776,0.06038922315572154,0.9868074370424065,0.14137257677337045,0.3902364021073769,0.3603029608891141,0.10665934690455084,0.03037865243915594,0.34413550763440504,0.6385719063954987,0.06537406680872061,0.6219380860523323,0.5000537946999672,0.46454769721870537,0.8827970530286268,0.2802383684851844,0.337417312117567,0.2010021710002202,0.0732066978719672,0.9661966154649073,0.6704219886862539,0.8225058595082564,0.8466533823573658
